23	1.02283	48.8034
23.2	1.00318	48.7273
23.4	0.925038	48.8204
23.6	1.03065	48.9536
23.8	0.941841	48.7949
24	0.919334	48.528
24.2	1.01623	48.8505
24.4	1.09725	48.8803
24.6	1.03126	48.8066
24.8	0.953638	48.5431
25	1.00225	48.8439
25.2	0.965461	49.1505
25.4	0.987598	49.0913
25.6	1.03737	48.8867
25.8	1.08191	49.0111
26	1.04771	48.9941
26.2	0.904398	48.9004
26.4	0.942301	48.8482
26.6	1.014	49.0168
26.8	0.937459	49.1971
27	0.984904	49.2138
27.2	0.941868	48.9572
27.4	0.983195	49.4964
27.6	1.0379	49.5703
27.8	1.04931	49.2877
28	0.983738	48.9642
28.2	1.07561	49.3005
28.4	1.01847	49.4724
28.6	0.918301	49.0553
28.8	0.984749	49.1201
29	1.03388	49.3199
29.2	0.999845	49.5256
29.4	0.999307	49.221
29.6	1.04889	49.1893
29.8	0.962301	49.2641
30	0.893369	48.7808
30.2	1.01087	48.9533
30.4	0.926767	49.1551
30.6	1.01071	49.0387
30.8	0.855624	48.6825
31	1.01893	48.9002
31.2	0.959614	49.165
31.4	1.06269	49.0132
31.6	1.05601	49.0201
31.8	0.998606	49.0483
32	1.05528	49.2413
32.2	0.942278	49.1038
32.4	0.957907	48.879
32.6	0.953851	49.1572
32.8	1.03028	49.3316
33	0.916814	48.8945
33.2	0.895104	48.7429
33.4	1.08949	48.6543
33.6	1.02611	48.7939
33.8	1.00394	48.6866
34	0.920427	48.4833
34.2	0.966504	48.4979
34.4	0.979048	48.8133
34.6	0.944844	49.043
34.8	0.947049	48.9537
35	1.03138	48.7436
35.2	0.94835	48.6675
35.4	1.04141	49.0665
35.6	0.883314	49.3268
35.8	1.02266	49.0661
36	1.0448	48.8371
36.2	1.02322	48.7361
36.4	0.949655	49.1204
36.6	0.944522	49.0213
36.8	0.944936	48.7717
37	0.912362	48.4917
37.2	0.906801	48.9675
37.4	1.11439	49.1284
37.6	1.01896	49.1051
37.8	0.966083	48.9073
38	0.959986	48.8726
38.2	1.04264	49.1043
38.4	0.97629	48.9802
38.6	1.06189	48.6988
38.8	0.792654	48.6222
39	1.05528	48.8608
39.2	0.990063	49.1264
39.4	0.887268	48.8687
39.6	0.910986	48.8657
39.8	1.01263	49.1093
40	0.979984	48.9665
40.2	0.958909	49.2072
40.4	0.96276	49.548
40.6	1.06354	49.4731
40.8	0.980042	49.6864
41	0.931292	49.8013
41.2	1.04073	49.9875
41.4	1.00183	49.8644
41.6	0.983199	49.4493
41.8	0.958442	49.4121
42	0.862852	49.6247
42.2	1.04248	49.2863
42.4	0.85981	48.8903
42.6	0.912253	48.9916
42.8	0.991497	48.8641
43	0.959196	48.9559
43.2	1.00239	48.908
43.4	1.02439	49.0236
43.6	1.11889	49.076
43.8	1.01767	48.9461
44	0.962291	48.971
44.2	0.992489	49.204
44.4	0.897296	49.1094
44.6	0.993429	48.9924
44.8	1.02502	48.9612
45	1.02399	49.0424
45.2	0.977825	49.1494
45.4	0.976741	48.9604
45.6	1.00747	49.409
45.8	1.06599	49.5155
46	0.936715	49.626
46.2	0.983087	49.579
46.4	1.00975	49.3966
46.6	1.04214	49.0657
46.8	1.00248	49.1015
47	1.01413	49.2872
47.2	0.949245	49.0635
47.4	0.964268	48.9003
47.6	1.01365	49.3328
47.8	0.970849	49.2704
48	0.911833	49.3054
48.2	1.02424	49.0401
48.4	0.950521	49.2395
48.6	0.933373	49.4095
48.8	0.936439	49.2873
49	0.970258	48.9858
49.2	0.892452	49.1621
49.4	0.979876	49.3378
49.6	0.94169	49.2219
49.8	1.00168	48.9577
50	1.04456	49.3192
50.2	1.07006	49.3411
50.4	0.945097	49.3594
50.6	0.867955	49.1471
50.8	0.886206	49.2943
51	0.945469	49.2919
51.2	1.09985	49.3945
51.4	1.00385	49.3166
51.6	0.961894	49.2638
51.8	0.930016	49.5089
52	0.965893	49.667
52.2	0.950266	49.5804
52.4	0.94824	49.131
52.6	0.896258	49.4654
52.8	1.00916	49.4837
53	0.935775	49.2918
53.2	1.04329	49.5516
53.4	0.974677	49.7933
53.6	1.09584	49.8945
53.8	0.95238	49.651
54	1.03445	49.5468
54.2	1.03839	49.6427
54.4	1.05221	49.7807
54.6	1.06414	49.7074
54.8	1.06178	49.6437
55	1.10644	49.7827
55.2	0.935734	50.2831
55.4	1.0485	49.9629
55.6	1.05844	49.6344
55.8	0.999906	49.5841
56	0.88277	49.7812
56.2	1.00008	49.7246
56.4	0.935999	49.5468
56.6	1.00608	49.7742
56.8	1.00552	49.7538
57	1.01636	49.8357
57.2	0.932129	49.8376
57.4	0.97675	49.9861
57.6	1.07632	50.0734
57.8	0.891036	49.8583
58	0.968037	49.6279
58.2	0.905661	49.4665
58.4	0.96772	49.4326
58.6	0.937266	49.7366
58.8	0.99437	50.0653
59	0.99092	49.7857
59.2	1.05601	49.9462
59.4	0.97344	49.968
59.6	0.978218	49.7148
59.8	0.904012	49.8363
60	1.02242	50.1711
60.2	1.06997	49.7812
60.4	0.97045	49.6352
60.6	1.01142	49.7293
60.8	0.893093	50.1444
61	1.01954	49.6556
61.2	0.804992	49.3326
61.4	0.994758	49.7707
61.6	0.938442	50.1786
61.8	0.950453	49.6927
62	1.09043	49.7168
62.2	1.02294	50.1435
62.4	0.869513	50.352
62.6	0.920339	49.9005
62.8	0.913271	49.8475
63	0.997095	50.0389
63.2	1.00782	50.236
63.4	0.955994	49.7412
63.6	0.930927	49.7068
63.8	1.02402	50.104
64	0.958461	50.2264
64.2	1.03031	50.264
64.4	0.973763	50.2684
64.6	1.00582	50.1284
64.8	0.99505	50.0488
65	0.996597	49.9559
65.2	0.893448	49.7358
65.4	1.04121	50.0697
65.6	0.92163	49.9824
65.8	0.928924	50.0963
66	1.06823	50.1713
66.2	0.922829	50.0866
66.4	0.970263	50.2216
66.6	0.944894	49.7828
66.8	1.02165	49.9137
67	0.939527	50.1025
67.2	0.948634	50.1587
67.4	0.911664	50.0609
67.6	0.993969	50.1212
67.8	0.935386	50.4398
68	0.898758	50.2976
68.2	0.985313	49.932
68.4	0.957751	49.7675
68.6	0.998566	50.097
68.8	0.905107	50.3777
69	1.02767	49.7319
69.2	1.04061	49.4361
69.4	1.00957	50.071
69.6	1.003	50.3033
69.8	0.969656	49.9748
